timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,1.11,0.95,-0.35,0.85,1.4888280154256548,-5.548112689525932,-0.16502983192867293,-2.2286559073437227,1.8231080193240905,-0.5613054271304287,-0.588204079942009,0.16327525814731617,0,0,0,0,0
300000,12,1.12,0.95,-0.35,0.85,1.4977080294983238,-5.384425610122898,-0.13889881462934653,-2.251052443704314,1.8069553285978313,-0.5182847433480002,-0.6032839349211174,0.16418942862112326,0,0,0,0,0
300000,12,1.1300000000000001,0.95,-0.35,0.85,1.505753839367947,-5.01988797910574,-0.1125041334857271,-2.2737934556796393,1.7891267548300804,-0.4752688389357478,-0.6195401613118621,0.16366915115246813,0,0,0,0,0
300000,12,1.1400000000000001,0.95,-0.35,0.85,1.512402035407377,-4.555181754687664,-0.08611181875483521,-2.296620731132427,1.7697301505519145,-0.43236103137665755,-0.636737463642505,0.1616716045853428,0,0,0,0,0
300000,12,1.1500000000000001,0.95,-0.35,0.85,1.517590525485013,-4.346184652148057,-0.060021268538474934,-2.3194288628328112,1.7488696547479912,-0.3897813051401051,-0.6546874045410422,0.15825979169239554,0,0,0,0,0
300000,12,1.16,0.95,-0.35,0.85,1.5236320621837953,-4.597056942296929,-0.034660453309731394,-2.342143639643147,1.726597784449478,-0.34764270116046936,-0.673249538699684,0.15357998107181967,0,0,0,0,0
300000,12,1.17,0.95,-0.35,0.85,1.530027827748598,-4.785984540754968,-0.010049599137308468,-2.3644411316380456,1.702961070778586,-0.3062173683885782,-0.6921792386069531,0.14753137267608227,0,0,0,0,0
300000,12,1.18,0.95,-0.35,0.85,1.534893250083333,-4.583822811092274,0.01378777846947026,-2.385959684254556,1.678022008911275,-0.2657579288402307,-0.7113201921798608,0.13995783279513127,0,0,0,0,0
300000,12,1.19,0.95,-0.35,0.85,1.5374769381147337,-5.257825305223745,0.03690939047307251,-2.4068695080138913,1.6518510956036516,-0.22597172686542039,-0.7308077693627103,0.13088146699467576,0,0,0,0,0
300000,12,1.2,0.95,-0.35,0.85,1.5391849749531794,-5.44552126757045,0.05912610741556839,-2.4272234221644218,1.624426723043536,-0.18682278137822775,-0.7510048098623636,0.12082910100420931,0,0,0,0,0
300000,12,1.21,0.95,-0.35,0.85,1.5413105954904645,-5.294197929462302,0.08053941595979743,-2.4468086905960194,1.595789344832118,-0.14818980938912665,-0.771758266805915,0.11002619880803718,0,0,0,0,0
300000,12,1.22,0.95,-0.35,0.85,1.5456511917037146,-5.516023658001029,0.10135112242472234,-2.4653510249593364,1.566005692099,-0.11033675232417729,-0.7928736163523417,0.09844780313534195,0,0,0,0,0
300000,12,1.23,0.95,-0.35,0.85,1.552062487427338,-5.8787605619301795,0.1214332439606668,-2.4823425602039606,1.5351516321225773,-0.07425080296623568,-0.8142059340443436,0.08633908308407198,0,0,0,0,0
